,gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event,game_playid,ball_snap,frames_after_snap,height,weight,birthDate,collegeName,officialPosition,displayName,pff_role,pff_positionLinedUp,pff_hit,pff_hurry,pff_sack,pff_beatenByDefender,pff_hitAllowed,pff_hurryAllowed,pff_sackAllowed,pff_nflIdBlockedPlayer,pff_blockType,pff_backFieldBlock,x_o,y_o
118363,2021091910,2074,41232.0,26.0,2021-09-19T21:31:52.700,70.0,ATL,right,59.34,31.93,1.56,1.66,0.15,31.29,263.81,None,2021091910_2074,1.0,20.0,6-5,309,1992-02-11,Texas A&amp;M,T,Jake Matthews,Pass Block,LT,,,,0.0,0.0,0.0,0.0,35454.0,PP,0.0,60.33208172574449,31.80440601350445
118364,2021091910,2074,41915.0,6.0,2021-09-19T21:31:50.700,58.0,TB,right,64.77,22.37,0.53,1.21,0.05,296.45,300.37,ball_snap,2021091910_2074,1.0,0.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,65.18733047145982,23.27875479508563
118365,2021091910,2074,41915.0,7.0,2021-09-19T21:31:50.800,58.0,TB,right,64.71,22.4,0.78,1.59,0.07,300.45,292.17,None,2021091910_2074,1.0,1.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,65.12496249608213,21.49016148309423
118366,2021091910,2074,41915.0,8.0,2021-09-19T21:31:50.900,58.0,TB,right,64.61,22.43,1.21,2.39,0.1,304.3,284.2,None,2021091910_2074,1.0,2.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,63.70291406112888,22.850945482814943
118367,2021091910,2074,41915.0,9.0,2021-09-19T21:31:51.000,58.0,TB,right,64.48,22.46,1.51,2.43,0.13,304.3,283.44,None,2021091910_2074,1.0,3.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,63.572914061128884,22.880945482814944
118368,2021091910,2074,41915.0,10.0,2021-09-19T21:31:51.100,58.0,TB,right,64.31,22.49,1.91,2.77,0.17,301.2,280.2,None,2021091910_2074,1.0,4.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,65.23380463786852,22.107135805992996
118369,2021091910,2074,41915.0,11.0,2021-09-19T21:31:51.200,58.0,TB,right,64.1,22.53,2.27,2.69,0.21,296.36,278.48,None,2021091910_2074,1.0,5.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,64.59731898617859,23.39756776449237
118370,2021091910,2074,41915.0,12.0,2021-09-19T21:31:51.300,58.0,TB,right,63.83,22.55,2.82,3.13,0.27,297.06,274.21,None,2021091910_2074,1.0,6.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,63.65146804240371,23.533934113707232
118371,2021091910,2074,41915.0,13.0,2021-09-19T21:31:51.400,58.0,TB,right,63.52,22.57,3.28,3.29,0.31,299.53,272.7,None,2021091910_2074,1.0,7.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,63.04752364635592,21.68865665303062
118372,2021091910,2074,41915.0,14.0,2021-09-19T21:31:51.500,58.0,TB,right,63.17,22.58,3.66,3.13,0.35,302.01,270.71,None,2021091910_2074,1.0,8.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,64.08426547540873,22.985115589030656
118373,2021091910,2074,41915.0,15.0,2021-09-19T21:31:51.600,58.0,TB,right,62.79,22.57,3.93,2.8,0.38,303.34,268.86,None,2021091910_2074,1.0,9.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,62.61460307520854,23.55449780028891
118374,2021091910,2074,41915.0,16.0,2021-09-19T21:31:51.700,58.0,TB,right,62.39,22.55,4.15,2.42,0.4,303.94,265.68,None,2021091910_2074,1.0,10.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,61.68934939821686,23.263504543938527
118375,2021091910,2074,41915.0,17.0,2021-09-19T21:31:51.800,58.0,TB,right,61.97,22.51,4.37,2.28,0.43,306.83,263.21,None,2021091910_2074,1.0,11.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,62.470967470463755,21.644533886546018
118376,2021091910,2074,41915.0,18.0,2021-09-19T21:31:51.900,58.0,TB,right,61.53,22.45,4.49,2.08,0.44,310.61,260.47,None,2021091910_2074,1.0,12.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,60.61195398037985,22.84647384006968
118377,2021091910,2074,41915.0,19.0,2021-09-19T21:31:52.000,58.0,TB,right,61.08,22.37,4.64,1.77,0.46,313.67,258.6,None,2021091910_2074,1.0,13.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,61.962678361565494,21.900022436680164
118378,2021091910,2074,41915.0,20.0,2021-09-19T21:31:52.100,58.0,TB,right,60.63,22.27,4.56,1.12,0.46,319.74,257.9,None,2021091910_2074,1.0,14.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,61.393261129649765,21.623909876282134
118379,2021091910,2074,41915.0,21.0,2021-09-19T21:31:52.200,58.0,TB,right,60.19,22.18,4.3,1.61,0.45,322.73,257.85,None,2021091910_2074,1.0,15.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,59.53305990757537,22.93394277963591
118380,2021091910,2074,41915.0,22.0,2021-09-19T21:31:52.300,58.0,TB,right,59.78,22.09,4.07,2.28,0.42,324.9,257.46,None,2021091910_2074,1.0,16.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,59.52790976276205,21.122296268329343
118381,2021091910,2074,41915.0,23.0,2021-09-19T21:31:52.400,58.0,TB,right,59.4,22.0,3.73,2.99,0.39,326.62,255.48,None,2021091910_2074,1.0,17.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,60.39442570707067,21.89456038165378
118382,2021091910,2074,41915.0,24.0,2021-09-19T21:31:52.500,58.0,TB,right,59.07,21.9,3.21,4.08,0.35,330.46,251.6,None,2021091910_2074,1.0,18.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,58.24060439390465,21.341338269979296
118383,2021091910,2074,41915.0,25.0,2021-09-19T21:31:52.600,58.0,TB,right,58.79,21.8,2.68,4.75,0.3,334.83,248.18,pass_forward,2021091910_2074,1.0,19.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,58.54222555381831,22.76881774540899
118384,2021091910,2074,41915.0,26.0,2021-09-19T21:31:52.700,58.0,TB,right,58.57,21.7,2.14,5.02,0.24,338.41,244.36,None,2021091910_2074,1.0,20.0,6-2,250,1992-11-17,Colorado State,OLB,Shaquil Barrett,Pass Rush,LOLB,0.0,0.0,0.0,,,,,,,,59.20560330737352,20.927984173960247
118385,2021091910,2074,47814.0,6.0,2021-09-19T21:31:50.700,76.0,ATL,right,62.62,24.76,0.03,0.62,0.01,99.35,218.83,ball_snap,2021091910_2074,1.0,0.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,63.00003248107987,23.835026858052476
118386,2021091910,2074,47814.0,7.0,2021-09-19T21:31:50.800,76.0,ATL,right,62.61,24.75,0.17,1.38,0.01,100.82,221.11,None,2021091910_2074,1.0,1.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,63.568519348933386,25.03502746836107
118387,2021091910,2074,47814.0,8.0,2021-09-19T21:31:50.900,76.0,ATL,right,62.58,24.73,0.4,1.94,0.03,101.53,229.81,None,2021091910_2074,1.0,2.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,63.1211140020838,25.570949247427485
118388,2021091910,2074,47814.0,9.0,2021-09-19T21:31:51.000,76.0,ATL,right,62.52,24.68,0.81,2.64,0.08,103.54,229.98,None,2021091910_2074,1.0,3.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,61.528772897097646,24.812169703305255
118389,2021091910,2074,47814.0,10.0,2021-09-19T21:31:51.100,76.0,ATL,right,62.44,24.6,1.21,2.93,0.11,104.64,227.97,None,2021091910_2074,1.0,4.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,61.87259261830879,23.776562775190282
118390,2021091910,2074,47814.0,11.0,2021-09-19T21:31:51.200,76.0,ATL,right,62.33,24.49,1.63,2.63,0.16,105.74,225.92,None,2021091910_2074,1.0,5.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,62.80647952769561,23.610814433872477
118391,2021091910,2074,47814.0,12.0,2021-09-19T21:31:51.300,76.0,ATL,right,62.19,24.35,1.95,2.1,0.19,107.1,224.72,None,2021091910_2074,1.0,6.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,63.149422384787755,24.63197284899112
118392,2021091910,2074,47814.0,13.0,2021-09-19T21:31:51.400,76.0,ATL,right,62.03,24.19,2.27,1.74,0.23,113.22,225.45,None,2021091910_2074,1.0,7.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,63.02248614238151,24.312357088804358
118393,2021091910,2074,47814.0,14.0,2021-09-19T21:31:51.500,76.0,ATL,right,61.86,24.04,2.38,1.0,0.23,119.08,226.15,None,2021091910_2074,1.0,8.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,62.81518244187108,23.743982259414736
118394,2021091910,2074,47814.0,15.0,2021-09-19T21:31:51.600,76.0,ATL,right,61.67,23.86,2.55,0.52,0.26,126.08,227.25,None,2021091910_2074,1.0,9.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,62.58459388478328,24.264373621687945
118395,2021091910,2074,47814.0,16.0,2021-09-19T21:31:51.700,76.0,ATL,right,61.45,23.68,2.7,0.43,0.28,134.0,229.56,None,2021091910_2074,1.0,10.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,60.98617113114813,24.565924816459948
118396,2021091910,2074,47814.0,17.0,2021-09-19T21:31:51.800,76.0,ATL,right,61.21,23.51,2.85,0.72,0.3,146.21,232.73,None,2021091910_2074,1.0,11.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,61.08439106068766,24.502079832657046
118397,2021091910,2074,47814.0,18.0,2021-09-19T21:31:51.900,76.0,ATL,right,60.97,23.34,2.89,0.89,0.29,150.17,235.09,None,2021091910_2074,1.0,12.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,61.780115416771594,22.753729574761792
118398,2021091910,2074,47814.0,19.0,2021-09-19T21:31:52.000,76.0,ATL,right,60.71,23.18,2.96,1.09,0.3,156.96,238.68,None,2021091910_2074,1.0,13.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,61.70285254162492,23.060652479753724
118399,2021091910,2074,47814.0,20.0,2021-09-19T21:31:52.100,76.0,ATL,right,60.44,23.04,2.98,1.22,0.3,161.32,242.01,None,2021091910_2074,1.0,14.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,59.98531219351265,22.149349115179398
118400,2021091910,2074,47814.0,21.0,2021-09-19T21:31:52.200,76.0,ATL,right,60.15,22.92,3.08,1.56,0.32,165.35,247.38,None,2021091910_2074,1.0,15.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,59.74554239274404,23.834556747245784
118401,2021091910,2074,47814.0,22.0,2021-09-19T21:31:52.300,76.0,ATL,right,59.85,22.82,3.11,1.78,0.31,166.13,251.9,None,2021091910_2074,1.0,16.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,58.91927667342086,23.185724061775343
118402,2021091910,2074,47814.0,23.0,2021-09-19T21:31:52.400,76.0,ATL,right,59.54,22.74,3.14,1.93,0.32,166.13,256.94,None,2021091910_2074,1.0,17.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,58.60927667342086,23.10572406177534
118403,2021091910,2074,47814.0,24.0,2021-09-19T21:31:52.500,76.0,ATL,right,59.23,22.69,3.14,1.99,0.32,167.4,261.8,None,2021091910_2074,1.0,18.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,58.60494111603964,21.909422398744216
118404,2021091910,2074,47814.0,25.0,2021-09-19T21:31:52.600,76.0,ATL,right,58.92,22.66,3.09,1.97,0.31,161.62,266.21,pass_forward,2021091910_2074,1.0,19.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,58.74882548084745,21.674759276119335
118405,2021091910,2074,47814.0,26.0,2021-09-19T21:31:52.700,76.0,ATL,right,58.62,22.65,2.97,2.05,0.3,157.82,270.21,None,2021091910_2074,1.0,20.0,6-6,306,1995-02-22,Washington,T,Kaleb McGary,Pass Block,RT,,,,0.0,0.0,0.0,0.0,41915.0,PP,0.0,59.35822082913665,23.324559120780968
